node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
4,10,0,10000000,22,2,10,2,50,1,1000,5,5,1074553,540636498,ops/s,117689.673017,1121.971532,111334.011206,117732.802092,119049.067649,119458.479101,0.000000,120216.578702,121513.784055
4,10,0,10000000,22,2,10,2,50,1,1000,5,5,1071613,540641508,ops/s,117365.479510,1130.451274,110990.057632,117372.426249,118776.406865,119152.372544,0.000000,119682.885756,120029.536520
