node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
1,10,0,10000000,22,1,10,1,50,1,1000,5,5,1143277,540598134,ops/s,125212.923051,7078.036873,93142.803245,126647.829998,129081.264553,129965.374354,0.000000,131084.513745,132334.933727
