node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
1,10,0,10000000,22,2,10,2,50,1,1000,5,5,867773,540699646,ns,10361.635266,3071.078479,3548.000000,11905.000000,12074.000000,12612.000000,0.000000,14493.000000,23080.000000
1,10,0,10000000,22,2,10,2,50,1,1000,5,5,866443,540683377,ns,10350.515700,3116.323014,3508.000000,11913.000000,12058.000000,12324.000000,0.000000,16850.000000,22956.000000
