node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
6,10,0,10000000,22,1,10,1,50,1,1000,5,5,994988,540620670,ops/s,108978.115623,1478.335424,97979.783867,109231.426617,110436.072759,110793.130790,0.000000,111412.195431,112735.413527
