node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
8,10,0,10000000,22,2,10,2,50,1,1000,5,5,2037895,540807590,ns,4303.056695,117.626478,4096.000000,4310.000000,4426.000000,4459.000000,0.000000,4572.000000,5972.000000
8,10,0,10000000,22,2,10,2,50,1,1000,5,5,2035711,540785850,ns,4313.171291,188.312747,4089.000000,4312.000000,4421.000000,4455.000000,0.000000,4554.000000,7720.000000
