node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
8,10,0,10000000,22,2,10,2,50,1,1000,5,5,891948,540737112,ns,9832.966184,2709.071329,5026.000000,8810.000000,13544.000000,13629.000000,0.000000,13998.000000,24697.000000
8,10,0,10000000,22,2,10,2,50,1,1000,5,5,890517,540752948,ns,9890.600242,2732.946194,5026.000000,8824.000000,13576.000000,13675.000000,0.000000,13993.000000,20235.000000
