node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
5,10,0,10000000,22,1,10,1,50,1,1000,5,5,1155400,540672699,ns,7921.706522,4191.360856,3431.000000,11691.000000,11858.000000,11917.000000,0.000000,14134.000000,15701.000000
