node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
5,10,0,10000000,22,1,10,1,50,1,1000,5,5,1064787,540676643,ns,8402.160628,4172.656361,4091.000000,12337.000000,12561.000000,12636.000000,0.000000,12796.000000,19436.000000
