node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
4,10,0,10000000,22,2,10,2,50,1,1000,5,5,968389,540658681,ops/s,106063.301531,6296.427930,77363.320191,107488.235077,108757.719937,109175.665643,0.000000,110002.024872,110791.349673
4,10,0,10000000,22,2,10,2,50,1,1000,5,5,967796,540660077,ops/s,105995.933974,6326.119480,77174.633060,107387.058634,108730.288207,109040.521492,0.000000,109725.812634,110400.087739
