node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,805761,540710812,ns,11206.128019,3136.525275,4174.000000,12666.000000,12932.000000,13118.000000,0.000000,18974.000000,23870.000000
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,805551,540699033,ns,11160.528986,2965.355757,4273.000000,12670.000000,12928.000000,13121.000000,0.000000,17896.000000,23462.000000
