node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,859205,540655748,ns,10415.037440,3038.223787,3614.000000,11996.000000,12160.000000,12312.000000,0.000000,14609.000000,22862.000000
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,858948,540656220,ns,10453.084541,3118.131424,3674.000000,11999.000000,12162.000000,12590.000000,0.000000,14922.000000,23367.000000
