node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,2325182,540703864,ns,3827.431846,763.497366,3431.000000,3695.000000,3824.000000,5828.000000,0.000000,6214.000000,13852.000000
7,10,0,10000000,22,2,10,2,50,1,1000,5,5,2325177,540693595,ns,3832.585042,757.197610,3465.000000,3708.000000,3832.000000,5822.000000,0.000000,6118.000000,14166.000000
