node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
9,10,0,10000000,22,2,10,2,50,1,1000,5,5,1985396,540710087,ops/s,217446.305372,19903.565542,129359.940631,222118.819124,223540.514788,223865.110600,0.000000,224481.940469,225612.812628
9,10,0,10000000,22,2,10,2,50,1,1000,5,5,1984076,540742709,ops/s,217301.398235,19872.595093,129547.155074,221920.474167,223363.453942,223703.873111,0.000000,224405.491187,225565.439777
