node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
5,10,0,10000000,22,2,10,2,50,1,1000,5,5,802839,540700988,ns,11190.676329,3169.451254,4230.000000,12606.000000,12885.000000,15696.000000,0.000000,18844.000000,25146.000000
5,10,0,10000000,22,2,10,2,50,1,1000,5,5,801966,540706752,ns,11254.080918,3106.261339,4168.000000,12622.000000,12852.000000,13793.000000,0.000000,19063.000000,23422.000000
