node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
6,10,0,10000000,22,2,10,2,50,1,1000,5,5,968040,540696651,ns,9147.572464,2693.687712,4238.000000,8052.000000,12818.000000,12916.000000,0.000000,13363.000000,23283.000000
6,10,0,10000000,22,2,10,2,50,1,1000,5,5,970030,540682869,ns,9307.248792,2879.553528,4330.000000,8047.000000,12813.000000,12996.000000,0.000000,17930.000000,23548.000000
