node_id,runtime,unlimited_stream,op_count,region_size,thread_count,node_count,qp_max,p_local,min_key,max_key,localb,remoteb,count,runtime_ns,units,mean,stdev,min,p50,p90,p95,p99,p999,max
0,10,0,10000000,22,2,10,2,50,1,1000,5,5,1051589,540675391,ops/s,115172.835099,1102.173048,108997.810061,115140.420957,116563.130646,116908.513774,0.000000,117711.560210,118464.923353
0,10,0,10000000,22,2,10,2,50,1,1000,5,5,1052677,540671717,ops/s,115292.497576,1114.097116,109064.395488,115304.440038,116632.757782,117046.253413,0.000000,117845.159081,119052.754173
